,0,1,2,3,4,5,6,7,8,9
296,2753.027,164,"(-7.5200000000000005, -5.68, 3.2600000000000002)","(24.375, 18.1875, -29.5)","(-0.02, 0.03777777777777778, -0.011111111111111112)","(-0.02, 0.03777777777777778, -0.011111111111111112)","(90.4375, -49.3125, 60.25)","(0.572509765625, 0.08642578125, 0.5755615234375, -0.5775146484375)","(0.0, -0.12, 0.03)","(-7.44, -5.54, 3.16)"
297,2794.431,164,"(-7.36, -5.62, 3.12)","(24.75, 16.25, -28.75)","(-0.05444444444444444, 0.01, -0.022222222222222223)","(-0.05444444444444444, 0.01, -0.022222222222222223)","(90.5, -49.3125, 60.4375)","(0.57220458984375, 0.085693359375, 0.576171875, -0.5772705078125)","(0.12, -0.05, -0.04)","(-7.43, -5.5600000000000005, 3.15)"
298,2837.526,36,"(-7.390000000000001, -5.5600000000000005, 3.19)","(23.6875, 16.25, -28.25)","(-0.035555555555555556, -0.012222222222222223, 0.005555555555555556)","(-0.03111111111111111, -0.03333333333333333, 0.01)","(90.4375, -49.25, 60.5)","(0.5723876953125, 0.08514404296875, 0.57647705078125, -0.57684326171875)","(0.03, 0.03, 0.01)","(-7.43, -5.5600000000000005, 3.14)"
299,2881.047,164,"(-7.41, -5.54, 3.17)","(24.375, 16.6875, -28.0)","(-0.03666666666666667, -0.06, 0.011111111111111112)","(-0.03666666666666667, -0.06, 0.011111111111111112)","(90.3125, -49.25, 60.4375)","(0.5733642578125, 0.08404541015625, 0.57611083984375, -0.576416015625)","(0.0, 0.04, 0.09)","(-7.42, -5.5600000000000005, 3.15)"
300,2926.199,164,"(-7.44, -5.55, 3.33)","(23.0, 17.0625, -29.5625)","(-0.026666666666666665, -0.05333333333333333, -0.016666666666666666)","(-0.026666666666666665, -0.05333333333333333, -0.016666666666666666)","(90.1875, -49.125, 60.375)","(0.5738525390625, 0.0830078125, 0.5758056640625, -0.57635498046875)","(-0.03, 0.0, 0.14)","(-7.41, -5.57, 3.17)"
301,2969.305,164,"(-7.44, -5.53, 3.27)","(25.5, 18.1875, -30.75)","(-0.03, -0.028888888888888888, -0.034444444444444444)","(-0.016666666666666666, -0.026666666666666665, -0.03333333333333333)","(90.25, -49.0625, 60.375)","(0.573974609375, 0.08203125, 0.57568359375, -0.5765380859375)","(-0.04, 0.09, 0.08)","(-7.4, -5.58, 3.17)"
302,3010.754,164,"(-7.47, -5.58, 3.37)","(25.5, 18.1875, -30.75)","(-0.0011111111111111111, -0.03666666666666667, -0.03111111111111111)","(0.0077777777777777776, -0.035555555555555556, -0.03111111111111111)","(90.25, -48.9375, 60.3125)","(0.57403564453125, 0.081298828125, 0.57537841796875, -0.576904296875)","(-0.06, 0.0, 0.12)","(-7.390000000000001, -5.59, 3.18)"
303,3050.747,164,"(-7.47, -5.6000000000000005, 3.3200000000000003)","(25.875, 17.5, -30.5)","(0.0044444444444444444, 0.0, -0.014444444444444444)","(0.0044444444444444444, 0.0, -0.014444444444444444)","(90.3125, -48.875, 60.3125)","(0.57391357421875, 0.08087158203125, 0.5751953125, -0.57720947265625)","(-0.09, -0.06, 0.16)","(-7.390000000000001, -5.6000000000000005, 3.18)"
304,3104.114,164,"(-7.49, -5.65, 3.2800000000000002)","(22.5625, 17.75, -28.875)","(0.021111111111111112, -0.016666666666666666, -0.016666666666666666)","(0.021111111111111112, -0.016666666666666666, -0.016666666666666666)","(90.3125, -48.8125, 60.25)","(0.57391357421875, 0.08074951171875, 0.57489013671875, -0.57763671875)","(-0.11, -0.01, 0.07)","(-7.38, -5.6000000000000005, 3.19)"
305,3145.967,164,"(-7.45, -5.62, 3.15)","(23.6875, 17.0625, -29.0625)","(0.04111111111111111, 0.026666666666666665, 0.012222222222222223)","(0.04111111111111111, 0.026666666666666665, 0.012222222222222223)","(90.375, -48.875, 60.25)","(0.57373046875, 0.0814208984375, 0.57470703125, -0.577880859375)","(-0.06, -0.04, -0.01)","(-7.390000000000001, -5.59, 3.19)"
306,3188.234,164,"(-7.4, -5.71, 3.18)","(25.5, 16.25, -30.75)","(0.017777777777777778, 0.017777777777777778, 0.0011111111111111111)","(0.012222222222222223, 0.008888888888888889, -0.0077777777777777776)","(90.4375, -48.875, 60.25)","(0.573486328125, 0.0819091796875, 0.57476806640625, -0.5780029296875)","(-0.03, -0.13, 0.09)","(-7.390000000000001, -5.59, 3.19)"
307,3231.689,36,"(-7.390000000000001, -5.67, 3.21)","(24.75, 17.0625, -29.1875)","(-0.013333333333333332, -0.006666666666666666, -0.01888888888888889)","(-0.013333333333333332, -0.006666666666666666, -0.01888888888888889)","(90.4375, -48.875, 60.25)","(0.5732421875, 0.08148193359375, 0.57489013671875, -0.578125)","(0.0, -0.02, 0.0)","(-7.38, -5.6000000000000005, 3.19)"
308,3276.721,164,"(-7.33, -5.63, 3.11)","(24.5, 18.1875, -30.5)","(0.0, 0.016666666666666666, 0.024444444444444446)","(0.0011111111111111111, 0.023333333333333334, 0.027777777777777776)","(90.4375, -48.875, 60.3125)","(0.5732421875, 0.08184814453125, 0.57501220703125, -0.57794189453125)","(0.08, -0.03, -0.06)","(-7.390000000000001, -5.59, 3.18)"
309,3319.9390000000003,164,"(-7.33, -5.6000000000000005, 3.14)","(25.5, 17.5, -30.75)","(-0.02, -0.017777777777777778, -0.0011111111111111111)","(-0.02, -0.017777777777777778, -0.0011111111111111111)","(90.375, -48.9375, 60.3125)","(0.5733642578125, 0.08184814453125, 0.5751953125, -0.57769775390625)","(0.05, 0.0, 0.01)","(-7.390000000000001, -5.59, 3.18)"
310,3363.4339999999997,164,"(-7.3100000000000005, -5.6000000000000005, 3.2600000000000002)","(25.5, 17.5, -30.75)","(-0.013333333333333332, -0.04777777777777778, -0.014444444444444444)","(-0.013333333333333332, -0.04777777777777778, -0.014444444444444444)","(90.375, -48.875, 60.3125)","(0.5738525390625, 0.080810546875, 0.57489013671875, -0.57769775390625)","(-0.05, -0.04, 0.11)","(-7.38, -5.6000000000000005, 3.19)"
311,3404.2340000000004,164,"(-7.45, -5.63, 3.2800000000000002)","(24.75, 18.1875, -30.0)","(0.0077777777777777776, -0.027777777777777776, -0.0077777777777777776)","(0.0077777777777777776, -0.027777777777777776, -0.0077777777777777776)","(90.3125, -48.8125, 60.1875)","(0.57415771484375, 0.08038330078125, 0.57452392578125, -0.5777587890625)","(-0.1, 0.0, 0.09)","(-7.38, -5.6000000000000005, 3.2)"
312,3445.557,164,"(-7.5200000000000005, -5.65, 3.2600000000000002)","(24.0625, 17.0625, -29.1875)","(-0.003333333333333333, -0.0044444444444444444, -0.0011111111111111111)","(-0.003333333333333333, -0.0044444444444444444, -0.0011111111111111111)","(90.3125, -48.8125, 60.1875)","(0.57415771484375, 0.08038330078125, 0.574462890625, -0.5777587890625)","(-0.07, -0.06, 0.08)","(-7.38, -5.6000000000000005, 3.2)"
313,3488.4080000000004,164,"(-7.43, -5.69, 3.2600000000000002)","(22.5625, 17.0625, -29.1875)","(-0.01888888888888889, 0.03111111111111111, -0.0077777777777777776)","(-0.023333333333333334, 0.027777777777777776, -0.0077777777777777776)","(90.3125, -48.8125, 60.3125)","(0.57391357421875, 0.08050537109375, 0.574951171875, -0.57757568359375)","(-0.05, -0.07, 0.1)","(-7.38, -5.6000000000000005, 3.19)"
314,3532.3,164,"(-7.44, -5.67, 3.3000000000000003)","(23.25, 18.5625, -29.1875)","(-0.01888888888888889, -0.012222222222222223, 0.0011111111111111111)","(-0.01888888888888889, -0.012222222222222223, 0.0011111111111111111)","(90.3125, -48.8125, 60.3125)","(0.573974609375, 0.080322265625, 0.5751953125, -0.5772705078125)","(-0.05, 0.01, 0.07)","(-7.38, -5.6000000000000005, 3.19)"
315,3577.351,36,"(-7.4, -5.6000000000000005, 3.2800000000000002)","(21.75, 17.0625, -29.6875)","(-0.0011111111111111111, 0.0, 0.043333333333333335)","(-0.0044444444444444444, 0.012222222222222223, 0.03666666666666667)","(90.25, -48.875, 60.3125)","(0.5743408203125, 0.08074951171875, 0.57513427734375, -0.576904296875)","(0.01, -0.02, 0.04)","(-7.390000000000001, -5.59, 3.18)"
316,3621.4089999999997,164,"(-7.36, -5.58, 3.21)","(24.75, 17.5, -30.0)","(-0.0044444444444444444, 0.03111111111111111, -0.01)","(-0.0044444444444444444, 0.03111111111111111, -0.01)","(90.1875, -48.9375, 60.3125)","(0.57421875, 0.08111572265625, 0.575439453125, -0.57672119140625)","(0.05, 0.04, -0.01)","(-7.390000000000001, -5.59, 3.18)"
317,3663.814,164,"(-7.33, -5.53, 3.14)","(23.25, 18.5625, -30.0)","(-0.0022222222222222222, 0.0044444444444444444, -0.02)","(-0.0022222222222222222, 0.0044444444444444444, -0.02)","(90.3125, -48.9375, 60.375)","(0.57373046875, 0.08111572265625, 0.57568359375, -0.576904296875)","(0.07, -0.01, 0.01)","(-7.390000000000001, -5.6000000000000005, 3.17)"
318,3707.771,36,"(-7.3, -5.65, 3.18)","(23.25, 18.5625, -30.0)","(-0.0022222222222222222, -0.022222222222222223, -0.03111111111111111)","(-0.0022222222222222222, -0.022222222222222223, -0.03111111111111111)","(90.3125, -48.875, 60.375)","(0.57366943359375, 0.08056640625, -1.70574951171875, -6.103515625e-05)","(0.07, -0.09, -0.02)","(-7.38, -5.61, 3.18)"
319,3748.3469999999998,164,"(-7.32, -5.71, 3.23)","(25.0625, 17.5, -29.5625)","(-0.013333333333333332, -0.025555555555555557, -0.03222222222222222)","(-0.015555555555555555, -0.03111111111111111, -0.03)","(90.375, -48.75, 60.4375)","(0.57354736328125, 0.079833984375, 0.575439453125, -0.5775146484375)","(0.0, -0.09, 0.09)","(-7.37, -5.62, 3.18)"
320,3790.354,164,"(-7.42, -5.68, 3.23)","(23.6875, 16.6875, -28.375)","(-0.021111111111111112, -0.04111111111111111, 0.003333333333333333)","(-0.021111111111111112, -0.04111111111111111, 0.003333333333333333)","(90.3125, -48.6875, 60.375)","(0.57403564453125, 0.0789794921875, 0.57513427734375, -0.577392578125)","(-0.12, -0.03, 0.1)","(-7.37, -5.62, 3.19)"
321,3833.991,164,"(-7.44, -5.64, 3.29)","(24.0625, 17.0625, -28.0)","(-0.015555555555555555, -0.06333333333333334, 0.025555555555555557)","(-0.015555555555555555, -0.06333333333333334, 0.025555555555555557)","(90.1875, -48.6875, 60.25)","(0.57501220703125, 0.07843017578125, 0.57464599609375, -0.5770263671875)","(-0.03, -0.01, 0.08)","(-7.36, -5.61, 3.21)"
322,3879.142,164,"(-7.47, -5.59, 3.31)","(23.6875, 17.0625, -28.375)","(-0.011111111111111112, 0.0011111111111111111, -0.0011111111111111111)","(-0.013333333333333332, 0.014444444444444444, -0.005555555555555556)","(90.125, -48.6875, 60.25)","(0.57513427734375, 0.07830810546875, 0.57464599609375, -0.57696533203125)","(-0.08, 0.05, 0.13)","(-7.36, -5.62, 3.2)"
323,3923.6659999999997,164,"(-7.390000000000001, -5.59, 3.2800000000000002)","(25.0625, 17.5, -31.5625)","(0.0, -0.005555555555555556, -0.013333333333333332)","(0.0, -0.005555555555555556, -0.013333333333333332)","(90.1875, -48.625, 60.25)","(0.57501220703125, 0.07806396484375, 0.57476806640625, -0.5770263671875)","(0.0, 0.01, 0.03)","(-7.36, -5.62, 3.2)"
324,3968.397,164,"(-7.3500000000000005, -5.63, 3.2800000000000002)","(25.5, 17.75, -32.5)","(-0.0022222222222222222, 0.0011111111111111111, -0.022222222222222223)","(-0.006666666666666666, 0.0011111111111111111, -0.021111111111111112)","(90.1875, -48.625, 60.3125)","(0.57476806640625, 0.07781982421875, 0.57476806640625, -0.5772705078125)","(0.0, -0.06, 0.1)","(-7.3500000000000005, -5.63, 3.2)"
325,4013.189,164,"(-7.36, -5.68, 3.2600000000000002)","(25.5, 17.75, -32.5)","(0.003333333333333333, 0.015555555555555555, -0.015555555555555555)","(0.003333333333333333, 0.015555555555555555, -0.015555555555555555)","(90.25, -48.5625, 60.3125)","(0.57440185546875, 0.07769775390625, 0.57489013671875, -0.57745361328125)","(-0.05, -0.02, 0.07)","(-7.3500000000000005, -5.63, 3.2)"
326,4057.1409999999996,164,"(-7.36, -5.71, 3.25)","(24.0625, 18.1875, -31.5625)","(0.0077777777777777776, -0.0022222222222222222, 0.006666666666666666)","(0.0077777777777777776, -0.0022222222222222222, 0.006666666666666666)","(90.25, -48.5625, 60.3125)","(0.57440185546875, 0.07769775390625, 0.574951171875, -0.57745361328125)","(-0.03, -0.06, 0.1)","(-7.3500000000000005, -5.63, 3.2)"
327,4099.8859999999995,164,"(-7.37, -5.64, 3.19)","(25.0625, 18.5625, -29.5625)","(-0.008888888888888889, -0.008888888888888889, 0.0044444444444444444)","(-0.008888888888888889, -0.008888888888888889, 0.0044444444444444444)","(90.25, -48.5625, 60.3125)","(0.5745849609375, 0.0775146484375, 0.57476806640625, -0.5775146484375)","(-0.01, -0.02, 0.03)","(-7.3500000000000005, -5.63, 3.2)"
328,4143.438,164,"(-7.4, -5.66, 3.22)","(23.25, 16.6875, -28.75)","(-0.011111111111111112, -0.003333333333333333, -0.0022222222222222222)","(-0.011111111111111112, -0.003333333333333333, -0.0022222222222222222)","(90.25, -48.5625, 60.3125)","(0.5745849609375, 0.07745361328125, 0.5748291015625, -0.577392578125)","(-0.02, -0.04, 0.05)","(-7.3500000000000005, -5.63, 3.2)"
329,4187.351,36,"(-7.29, -5.64, 3.21)","(23.6875, 17.5, -29.1875)","(-0.0077777777777777776, -0.003333333333333333, -0.005555555555555556)","(0.0, 0.005555555555555556, -0.0044444444444444444)","(90.25, -48.5625, 60.3125)","(0.5745849609375, 0.077392578125, 0.5748291015625, -0.577392578125)","(0.06, -0.01, 0.0)","(-7.3500000000000005, -5.63, 3.2)"
330,4231.35,164,"(-7.42, -5.71, 3.2)","(23.6875, 17.75, -29.1875)","(0.014444444444444444, 0.005555555555555556, -0.011111111111111112)","(0.014444444444444444, 0.005555555555555556, -0.011111111111111112)","(90.25, -48.5625, 60.3125)","(0.57440185546875, 0.0775146484375, 0.5748291015625, -0.57757568359375)","(-0.08, -0.09, 0.03)","(-7.3500000000000005, -5.63, 3.2)"
331,4276.612,164,"(-7.44, -5.66, 3.3000000000000003)","(24.75, 17.75, -30.0)","(-0.027777777777777776, -0.03666666666666667, -0.01888888888888889)","(-0.027777777777777776, -0.03666666666666667, -0.01888888888888889)","(90.25, -48.5, 60.3125)","(0.57464599609375, 0.07672119140625, 0.57470703125, -0.57757568359375)","(-0.07, -0.02, 0.06)","(-7.34, -5.64, 3.21)"
332,4320.037,164,"(-7.390000000000001, -5.66, 3.35)","(24.0625, 17.5, -30.0)","(-0.005555555555555556, 0.0011111111111111111, 0.03333333333333333)","(-0.005555555555555556, 0.0011111111111111111, 0.03333333333333333)","(90.1875, -48.5, 60.3125)","(0.574951171875, 0.0767822265625, 0.57464599609375, -0.57733154296875)","(-0.02, -0.02, 0.08)","(-7.3500000000000005, -5.63, 3.21)"
333,4364.089,164,"(-7.34, -5.65, 3.2800000000000002)","(24.0625, 16.6875, -30.5)","(0.0, -0.0022222222222222222, 0.014444444444444444)","(0.0, -0.0022222222222222222, 0.014444444444444444)","(90.125, -48.5625, 60.25)","(0.57525634765625, 0.07708740234375, 0.5745849609375, -0.5770263671875)","(-0.01, -0.03, 0.08)","(-7.3500000000000005, -5.63, 3.21)"
334,4409.033,164,"(-7.32, -5.61, 3.2800000000000002)","(24.0625, 16.6875, -30.5)","(-0.017777777777777778, 0.0011111111111111111, -0.016666666666666666)","(-0.011111111111111112, 0.0077777777777777776, -0.021111111111111112)","(90.125, -48.5625, 60.3125)","(0.57513427734375, 0.0767822265625, 0.57476806640625, -0.5770263671875)","(0.03, 0.0, 0.02)","(-7.3500000000000005, -5.64, 3.21)"
335,4450.9980000000005,164,"(-7.36, -5.62, 3.24)","(23.25, 18.5625, -30.0)","(0.0044444444444444444, 0.016666666666666666, -0.02)","(0.0044444444444444444, 0.016666666666666666, -0.02)","(90.25, -48.5, 60.375)","(0.57464599609375, 0.07672119140625, 0.57501220703125, -0.5772705078125)","(-0.01, 0.0, 0.04)","(-7.34, -5.64, 3.2)"
336,4495.33,164,"(-7.36, -5.68, 3.24)","(24.0625, 17.5, -29.5625)","(0.003333333333333333, -0.035555555555555556, -0.005555555555555556)","(0.003333333333333333, -0.035555555555555556, -0.005555555555555556)","(90.1875, -48.5, 60.3125)","(0.57489013671875, 0.07647705078125, 0.57470703125, -0.57733154296875)","(0.01, -0.1, 0.01)","(-7.34, -5.64, 3.21)"
337,4537.884,164,"(-7.38, -5.71, 3.27)","(23.6875, 18.5625, -29.6875)","(-0.0044444444444444444, -0.005555555555555556, -0.011111111111111112)","(-0.006666666666666666, 0.0011111111111111111, -0.014444444444444444)","(90.1875, -48.4375, 60.3125)","(0.574951171875, 0.0762939453125, 0.5745849609375, -0.57745361328125)","(-0.06, -0.02, 0.04)","(-7.34, -5.64, 3.21)"
338,4581.9039999999995,36,"(-7.41, -5.68, 3.2800000000000002)","(23.0, 16.25, -29.5625)","(-0.011111111111111112, 0.0, -0.0044444444444444444)","(-0.011111111111111112, 0.0, -0.0044444444444444444)","(90.1875, -48.4375, 60.3125)","(0.574951171875, 0.07623291015625, 0.57470703125, -0.57733154296875)","(-0.03, -0.07, 0.03)","(-7.34, -5.64, 3.21)"
339,4627.62,164,"(-7.36, -5.67, 3.3200000000000003)","(24.0625, 18.1875, -30.5)","(-0.01888888888888889, -0.011111111111111112, -0.0011111111111111111)","(-0.017777777777777778, -0.016666666666666666, 0.005555555555555556)","(90.1875, -48.4375, 60.375)","(0.5750732421875, 0.075927734375, 0.5748291015625, -0.5771484375)","(-0.01, 0.0, 0.05)","(-7.34, -5.64, 3.21)"
340,4670.583,164,"(-7.36, -5.65, 3.3200000000000003)","(24.5, 17.75, -31.25)","(-0.008888888888888889, -0.0077777777777777776, 0.015555555555555555)","(-0.008888888888888889, -0.0077777777777777776, 0.015555555555555555)","(90.125, -48.5, 60.3125)","(0.57525634765625, 0.0760498046875, 0.5748291015625, -0.576904296875)","(-0.04, 0.01, 0.05)","(-7.34, -5.64, 3.21)"
341,4715.214,36,"(-7.38, -5.64, 3.34)","(24.0625, 17.75, -30.5)","(-0.013333333333333332, -0.022222222222222223, -0.006666666666666666)","(-0.013333333333333332, -0.022222222222222223, -0.006666666666666666)","(90.125, -48.5, 60.3125)","(0.575439453125, 0.0758056640625, 0.57476806640625, -0.57684326171875)","(-0.03, 0.0, 0.15)","(-7.34, -5.64, 3.21)"
342,4759.785,164,"(-7.390000000000001, -5.64, 3.34)","(24.0625, 17.75, -30.5)","(0.012222222222222223, 0.0011111111111111111, -0.003333333333333333)","(0.012222222222222223, 0.008888888888888889, 0.0)","(90.125, -48.4375, 60.3125)","(0.5755615234375, 0.0758056640625, 0.5745849609375, -0.576904296875)","(-0.02, 0.01, 0.1)","(-7.34, -5.64, 3.21)"
343,4803.167,164,"(-7.37, -5.65, 3.3000000000000003)","(23.6875, 18.5625, -30.5)","(0.016666666666666666, 0.025555555555555557, -0.008888888888888889)","(0.016666666666666666, 0.025555555555555557, -0.008888888888888889)","(90.125, -48.5, 60.3125)","(0.57513427734375, 0.0762939453125, 0.57476806640625, -0.57708740234375)","(-0.03, -0.04, 0.11)","(-7.34, -5.64, 3.21)"
344,4847.317999999999,36,"(-7.33, -5.7, 3.22)","(21.5, 17.75, -30.0)","(0.0077777777777777776, 0.016666666666666666, -0.011111111111111112)","(0.005555555555555556, 0.023333333333333334, -0.011111111111111112)","(90.1875, -48.5, 60.375)","(0.5748291015625, 0.07635498046875, 0.574951171875, -0.57720947265625)","(0.0, -0.08, 0.05)","(-7.34, -5.64, 3.2)"
345,4889.873,164,"(-7.33, -5.67, 3.21)","(24.5, 17.75, -28.5)","(-0.0044444444444444444, -0.003333333333333333, -0.006666666666666666)","(-0.0044444444444444444, -0.003333333333333333, -0.006666666666666666)","(90.25, -48.5, 60.375)","(0.57464599609375, 0.0765380859375, 0.57513427734375, -0.57720947265625)","(0.01, -0.01, 0.03)","(-7.34, -5.64, 3.2)"
346,4933.205,164,"(-7.3, -5.74, 3.23)","(24.0625, 17.5, -28.75)","(0.003333333333333333, -0.006666666666666666, 0.01)","(0.003333333333333333, -0.006666666666666666, 0.01)","(90.1875, -56.5, 60.375)","(0.5748291015625, 0.076416015625, 0.57501220703125, -0.5771484375)","(-0.01, -0.05, 0.04)","(-7.34, -5.64, 3.2)"
347,4977.956,164,"(-7.37, -5.64, 3.2800000000000002)","(23.0, 17.75, -30.0)","(-0.003333333333333333, -0.003333333333333333, 0.011111111111111112)","(0.0, -0.006666666666666666, 0.015555555555555555)","(90.1875, -48.5, 60.375)","(0.57489013671875, 0.07647705078125, 0.57501220703125, -0.57708740234375)","(0.0, 0.0, 0.03)","(-7.34, -5.64, 3.2)"
348,0.0,164,"(-7.33, -5.69, 3.27)","(22.1875, 15.5625, -27.25)","(0.008888888888888889, -0.01, 0.0077777777777777776)","(0.008888888888888889, -0.01, 0.0077777777777777776)","(90.1875, -48.375, 60.375)","(0.57501220703125, 0.07550048828125, 0.57476806640625, -0.57733154296875)","(0.0, -0.02, 0.05)","(-7.33, -5.65, 3.21)"
349,41.208,164,"(-7.3500000000000005, -5.72, 3.27)","(20.25, 15.1875, -26.0)","(0.0, 0.0044444444444444444, -0.013333333333333332)","(0.0, 0.0044444444444444444, -0.013333333333333332)","(90.1875, -48.375, 60.375)","(0.57489013671875, 0.07537841796875, 0.5748291015625, -0.577392578125)","(-0.02, 0.0, 0.07)","(-7.33, -5.65, 3.21)"
350,83.884,164,"(-7.3500000000000005, -5.64, 3.24)","(21.5, 16.6875, -28.0)","(-0.0077777777777777776, -0.012222222222222223, -0.005555555555555556)","(-0.0077777777777777776, -0.012222222222222223, -0.005555555555555556)","(90.1875, -48.375, 60.375)","(0.574951171875, 0.07513427734375, 0.5748291015625, -0.577392578125)","(-0.02, -0.03, 0.04)","(-7.33, -5.66, 3.21)"
351,127.37200000000001,36,"(-7.3500000000000005, -5.7, 3.2800000000000002)","(24.0625, 16.6875, -30.0)","(0.0044444444444444444, -0.0011111111111111111, 0.0077777777777777776)","(-0.0044444444444444444, -0.0011111111111111111, 0.0022222222222222222)","(90.1875, -48.375, 60.375)","(0.57501220703125, 0.0750732421875, 0.57476806640625, -0.577392578125)","(-0.04, -0.02, 0.06)","(-7.33, -5.66, 3.21)"
352,169.787,164,"(-7.36, -5.64, 3.3200000000000003)","(24.0625, 17.0625, -30.75)","(-0.017777777777777778, -0.021111111111111112, 0.0022222222222222222)","(-0.016666666666666666, -0.023333333333333334, 0.0011111111111111111)","(90.1875, -48.3125, 60.375)","(0.57513427734375, 0.0748291015625, 0.57470703125, -0.57733154296875)","(0.01, 0.0, 0.08)","(-7.32, -5.66, 3.22)"
353,211.867,164,"(-7.34, -5.66, 3.29)","(24.0625, 17.0625, -30.75)","(0.0011111111111111111, 0.013333333333333332, 0.0011111111111111111)","(0.0011111111111111111, 0.013333333333333332, 0.0011111111111111111)","(90.1875, -48.3125, 60.375)","(0.5751953125, 0.0748291015625, 0.57470703125, -0.57733154296875)","(-0.04, 0.04, 0.1)","(-7.33, -5.66, 3.21)"
354,252.96400000000003,164,"(-7.38, -5.65, 3.33)","(23.6875, 18.1875, -30.0)","(-0.0022222222222222222, -0.003333333333333333, -0.003333333333333333)","(-0.0022222222222222222, -0.003333333333333333, -0.003333333333333333)","(90.1875, -48.375, 60.375)","(0.5750732421875, 0.074951171875, 0.5748291015625, -0.57733154296875)","(0.01, 0.01, 0.1)","(-7.33, -5.66, 3.21)"
355,294.829,164,"(-7.34, -5.68, 3.35)","(23.25, 17.75, -28.0)","(-0.0022222222222222222, -0.006666666666666666, -0.012222222222222223)","(-0.0022222222222222222, -0.006666666666666666, -0.012222222222222223)","(90.1875, -48.3125, 60.375)","(0.5750732421875, 0.07476806640625, 0.57476806640625, -0.57733154296875)","(-0.03, -0.02, 0.16)","(-7.32, -5.66, 3.21)"
356,336.84,164,"(-7.38, -5.69, 3.3000000000000003)","(23.25, 17.75, -29.5625)","(0.0044444444444444444, 0.01888888888888889, -0.003333333333333333)","(0.0044444444444444444, 0.01888888888888889, -0.003333333333333333)","(90.1875, -48.375, 60.375)","(0.574951171875, 0.074951171875, 0.574951171875, -0.57733154296875)","(-0.08, -0.01, 0.11)","(-7.33, -5.66, 3.21)"
357,378.961,164,"(-7.38, -5.65, 3.29)","(23.0, 16.6875, -28.0)","(0.011111111111111112, 0.01, 0.006666666666666666)","(0.0077777777777777776, 0.0044444444444444444, 0.0044444444444444444)","(90.1875, -48.375, 60.4375)","(0.5748291015625, 0.0750732421875, 0.57501220703125, -0.57733154296875)","(0.02, -0.02, 0.01)","(-7.33, -5.66, 3.21)"
358,421.053,164,"(-7.33, -5.68, 3.18)","(24.5, 17.5, -28.75)","(-0.0011111111111111111, 0.023333333333333334, 0.005555555555555556)","(-0.0011111111111111111, 0.023333333333333334, 0.005555555555555556)","(90.25, -48.375, 60.4375)","(0.57470703125, 0.07525634765625, 0.57501220703125, -0.577392578125)","(-0.05, 0.02, 0.05)","(-7.33, -5.66, 3.2)"
359,463.582,164,"(-7.390000000000001, -5.68, 3.3200000000000003)","(24.5, 17.5, -28.75)","(-0.003333333333333333, -0.023333333333333334, 0.005555555555555556)","(-0.003333333333333333, -0.023333333333333334, 0.005555555555555556)","(90.25, -48.375, 60.4375)","(0.57470703125, 0.07525634765625, 0.5750732421875, -0.577392578125)","(-0.02, -0.03, 0.05)","(-7.33, -5.66, 3.21)"
360,502.053,164,"(-7.34, -5.75, 3.31)","(24.0625, 17.0625, -30.875)","(0.021111111111111112, -0.014444444444444444, 0.02)","(0.021111111111111112, -0.014444444444444444, 0.02)","(90.1875, -48.375, 60.3125)","(0.57525634765625, 0.0753173828125, 0.57452392578125, -0.57733154296875)","(-0.04, -0.1, 0.06)","(-7.33, -5.65, 3.22)"
361,543.933,164,"(-7.42, -5.72, 3.24)","(25.5, 17.5, -27.5625)","(-0.01, 0.014444444444444444, 0.0011111111111111111)","(-0.01, 0.014444444444444444, 0.0011111111111111111)","(90.1875, -48.4375, 60.3125)","(0.57513427734375, 0.07550048828125, 0.57470703125, -0.5772705078125)","(-0.05, -0.02, 0.04)","(-7.33, -5.65, 3.21)"
362,585.4390000000001,164,"(-7.3500000000000005, -5.69, 3.18)","(22.5625, 16.25, -27.5625)","(-0.016666666666666666, 0.003333333333333333, 0.011111111111111112)","(-0.016666666666666666, 0.003333333333333333, 0.011111111111111112)","(90.125, -48.4375, 60.375)","(0.57525634765625, 0.07537841796875, 0.57489013671875, -0.57696533203125)","(0.02, -0.07, 0.04)","(-7.33, -5.65, 3.21)"
363,627.82,36,"(-7.24, -5.67, 3.18)","(22.1875, 17.0625, -28.0)","(-0.02, -0.03222222222222222, 0.016666666666666666)","(-0.027777777777777776, -0.034444444444444444, 0.017777777777777778)","(90.0625, -48.4375, 60.375)","(0.57568359375, 0.07513427734375, 0.57489013671875, -0.57659912109375)","(0.13, 0.02, -0.05)","(-7.34, -5.65, 3.21)"
364,669.79,164,"(-7.22, -5.64, 3.24)","(23.0, 17.0625, -29.1875)","(-0.003333333333333333, -0.035555555555555556, 0.028888888888888888)","(0.0011111111111111111, -0.044444444444444446, 0.03111111111111111)","(89.9375, -48.4375, 60.25)","(0.576416015625, 0.07489013671875, 0.57452392578125, -0.57623291015625)","(0.07, 0.03, 0.0)","(-7.34, -5.64, 3.22)"
